time,cell04259
2013-11-04 07:50:00,345.7908169020484
2013-11-04 08:00:00,380.7615550819204
2013-11-04 08:10:00,353.19583310120123
2013-11-04 08:20:00,441.1877645743999
2013-11-04 08:30:00,413.4965036355599
2013-11-04 08:40:00,435.4002054697036
2013-11-04 08:50:00,514.653542993717
2013-11-04 09:00:00,523.2286230900136
2013-11-04 09:10:00,565.3155189520958
2013-11-04 09:20:00,651.436034329459
2013-11-04 09:30:00,635.0150922027453
2013-11-04 09:40:00,506.4834609949551
2013-11-04 09:50:00,516.4835892978722
2013-11-04 10:00:00,558.6480537104046
2013-11-04 10:10:00,536.864730273161
2013-11-04 10:20:00,519.7929287485687
2013-11-04 10:30:00,553.5655258382321
2013-11-04 10:40:00,524.427464982901
2013-11-04 10:50:00,564.3124227309212
2013-11-04 11:00:00,757.9684601753598
2013-11-04 11:10:00,707.8867108836511
2013-11-04 11:20:00,857.4276929603831
2013-11-04 11:30:00,824.6776042695766
2013-11-04 11:40:00,704.6202132704005
2013-11-04 11:50:00,676.7146089393735
2013-11-04 12:00:00,650.3369315829034
2013-11-04 12:10:00,625.400577488804
2013-11-04 12:20:00,733.2482451653992
2013-11-04 12:30:00,619.4480716555099
2013-11-04 12:40:00,589.5036191197663
2013-11-04 12:50:00,638.4620373340188
2013-11-04 13:00:00,760.9316319379493
2013-11-04 13:10:00,778.5242188978741
2013-11-04 13:20:00,677.2014876547756
2013-11-04 13:30:00,661.363701389713
2013-11-04 13:40:00,624.9620076072605
2013-11-04 13:50:00,606.7926180090309
2013-11-04 14:00:00,623.7684411392084
2013-11-04 14:10:00,662.4481416123884
2013-11-04 14:20:00,644.4086248047417
2013-11-04 14:30:00,533.9560298059838
2013-11-04 14:40:00,510.5270297038566
2013-11-04 14:50:00,599.0960605841931
2013-11-04 15:00:00,681.5367044757953
2013-11-04 15:10:00,851.7414045381441
2013-11-04 15:20:00,625.9285837925015
2013-11-04 15:30:00,647.9668031499833
2013-11-04 15:40:00,562.5960600031611
2013-11-04 15:50:00,511.8670412722283
2013-11-04 16:00:00,563.5607491366633
2013-11-04 16:10:00,556.7540613877685
2013-11-04 16:20:00,499.9959883853039
2013-11-04 16:30:00,526.0503918174387
2013-11-04 16:40:00,586.2597085639301
2013-11-04 16:50:00,608.962055324653
2013-11-04 17:00:00,523.3856413396009
2013-11-04 17:10:00,637.1727876983215
2013-11-04 17:20:00,571.9313214712357
2013-11-04 17:30:00,487.06896590868297
2013-11-04 17:40:00,473.9599461203666
2013-11-04 17:50:00,602.5364783940104
2013-11-04 18:00:00,386.1963032589232
2013-11-04 18:10:00,458.75473393775087
2013-11-04 18:20:00,398.8832886862212
2013-11-04 18:30:00,448.2565372916419
2013-11-04 18:40:00,382.2876411016377
2013-11-04 18:50:00,393.83428727956993
2013-11-04 19:00:00,326.4638214254226
2013-11-04 19:10:00,359.15375014279675
2013-11-04 19:20:00,283.9725809573096
2013-11-04 19:30:00,286.85580913017776
2013-11-04 19:40:00,254.4970422714337
2013-11-04 19:50:00,248.4380890884777
2013-11-04 20:00:00,265.9883234720922
2013-11-04 20:10:00,276.3583790162021
2013-11-04 20:20:00,243.78202660057784
2013-11-04 20:30:00,296.0869194025456
2013-11-04 20:40:00,308.3725671875076
2013-11-04 20:50:00,280.77193788935074
2013-11-04 21:00:00,232.5535287138245
2013-11-04 21:10:00,255.61388569381015
2013-11-04 21:20:00,254.1205648228548
2013-11-04 21:30:00,226.32589031502096
2013-11-04 21:40:00,274.603584842888
2013-11-04 21:50:00,288.88408030062374
2013-11-04 22:00:00,242.51882609428267
2013-11-04 22:10:00,222.783951734726
2013-11-04 22:20:00,184.84409845955057
2013-11-04 22:30:00,223.7527797599538
2013-11-04 22:40:00,259.8208090215987
2013-11-04 22:50:00,216.8813268290672
2013-11-04 23:00:00,201.0795453304416
2013-11-04 23:10:00,196.43652158692157
2013-11-04 23:20:00,172.30681148516408
2013-11-04 23:30:00,227.75565204734227
2013-11-04 23:40:00,148.1140773635996
2013-11-04 23:50:00,133.84998675830337
2013-11-05 00:00:00,140.2912923967161
2013-11-05 00:10:00,128.98284356643765
2013-11-05 00:20:00,121.92951524083595
2013-11-05 00:30:00,127.14681993919623
2013-11-05 00:40:00,123.49623837604368
2013-11-05 00:50:00,115.47258826849504
2013-11-05 01:00:00,117.56186801486244
2013-11-05 01:10:00,117.4190009903374
2013-11-05 01:20:00,113.27526026664836
2013-11-05 01:30:00,123.3158140242782
2013-11-05 01:40:00,106.34592982994316
2013-11-05 01:50:00,108.39063552481473
2013-11-05 02:00:00,112.7485961449408
2013-11-05 02:10:00,106.0266632387248
2013-11-05 02:20:00,106.73803370374574
2013-11-05 02:30:00,120.18898688638252
2013-11-05 02:40:00,100.55297713531075
2013-11-05 02:50:00,102.58989947716763
2013-11-05 03:00:00,113.38969130255202
2013-11-05 03:10:00,102.94779884416668
2013-11-05 03:20:00,104.02182916540296
2013-11-05 03:30:00,116.4845148013926
2013-11-05 03:40:00,106.39962663492813
2013-11-05 03:50:00,111.70669862917694
2013-11-05 04:00:00,127.615972191997
2013-11-05 04:10:00,109.65407426726492
2013-11-05 04:20:00,107.25589380429012
2013-11-05 04:30:00,120.11398282064262
2013-11-05 04:40:00,114.8410275845432
2013-11-05 04:50:00,113.3725703524834
2013-11-05 05:00:00,118.01080836678624
2013-11-05 05:10:00,113.62139282956896
2013-11-05 05:20:00,119.98202911915236
2013-11-05 05:30:00,123.31400664594037
2013-11-05 05:40:00,137.7996697124653
2013-11-05 05:50:00,131.74681934224597
2013-11-05 06:00:00,223.21329460131577
2013-11-05 06:10:00,148.98959426525104
2013-11-05 06:20:00,246.80269148279407
2013-11-05 06:30:00,228.13055214874944
2013-11-05 06:40:00,244.04517498363447
2013-11-05 06:50:00,373.66524650633033
2013-11-05 07:00:00,421.3612262656821
2013-11-05 07:10:00,294.17683663837096
2013-11-05 07:20:00,303.7949966087853
2013-11-05 07:30:00,348.414365556781
2013-11-05 07:40:00,398.5480468814331
2013-11-05 07:50:00,383.191076243369
2013-11-05 08:00:00,523.8808238673968
2013-11-05 08:10:00,473.7229715524593
2013-11-05 08:20:00,565.6870892793681
2013-11-05 08:30:00,417.00401686419366
2013-11-05 08:40:00,473.115906999334
2013-11-05 08:50:00,420.2016707893447
2013-11-05 09:00:00,455.497870227098
2013-11-05 09:10:00,563.6373205040434
2013-11-05 09:20:00,677.477367120891
2013-11-05 09:30:00,613.5845681109454
2013-11-05 09:40:00,484.8460519913153
2013-11-05 09:50:00,510.5204070380029
2013-11-05 10:00:00,554.9848348698425
2013-11-05 10:10:00,558.4675064768822
2013-11-05 10:20:00,682.9732381183526
2013-11-05 10:30:00,637.6671672337584
2013-11-05 10:40:00,583.4516597510723
2013-11-05 10:50:00,634.4095024165237
2013-11-05 11:00:00,808.5681638827585
2013-11-05 11:10:00,758.7877870922022
2013-11-05 11:20:00,687.2982964071796
2013-11-05 11:30:00,639.6452097258838
2013-11-05 11:40:00,620.8712189745235
2013-11-05 11:50:00,619.2188191739002
2013-11-05 12:00:00,684.8017016562171
2013-11-05 12:10:00,584.5363314560386
2013-11-05 12:20:00,524.6101949140141
2013-11-05 12:30:00,560.1694800247269
2013-11-05 12:40:00,591.979322913438
2013-11-05 12:50:00,706.5681012499995
2013-11-05 13:00:00,706.4643115878034
2013-11-05 13:10:00,666.6784679856659
2013-11-05 13:20:00,813.8211694325678
2013-11-05 13:30:00,633.0438235226126
2013-11-05 13:40:00,742.8683663796622
2013-11-05 13:50:00,566.8269834957281
2013-11-05 14:00:00,651.9200450811172
2013-11-05 14:10:00,555.236682664116
2013-11-05 14:20:00,542.1580808622433
2013-11-05 14:30:00,590.1697088283693
2013-11-05 14:40:00,621.2436524677942
2013-11-05 14:50:00,580.9897128107133
2013-11-05 15:00:00,770.7924662243516
2013-11-05 15:10:00,764.4649407207619
2013-11-05 15:20:00,612.5500913306699
2013-11-05 15:30:00,588.5813809044668
2013-11-05 15:40:00,614.1177545794978
2013-11-05 15:50:00,599.4816624596499
2013-11-05 16:00:00,646.7244729002897
2013-11-05 16:10:00,678.7606072156533
2013-11-05 16:20:00,729.2344846361008
2013-11-05 16:30:00,611.8094821701466
2013-11-05 16:40:00,660.343901977998
2013-11-05 16:50:00,701.9633676155348
2013-11-05 17:00:00,580.8248349742105
2013-11-05 17:10:00,563.3647367801507
2013-11-05 17:20:00,509.2596290821606
2013-11-05 17:30:00,584.7233157305744
2013-11-05 17:40:00,536.4022600625486
2013-11-05 17:50:00,644.1137103766505
2013-11-05 18:00:00,404.8478336873047
2013-11-05 18:10:00,406.2198212701363
2013-11-05 18:20:00,381.97544831064727
2013-11-05 18:30:00,365.05695265613485
2013-11-05 18:40:00,372.6333814222812
2013-11-05 18:50:00,352.0546619346809
2013-11-05 19:00:00,411.2401644995433
2013-11-05 19:10:00,340.84397656635207
2013-11-05 19:20:00,307.4520943834702
2013-11-05 19:30:00,320.8019301714044
2013-11-05 19:40:00,271.6139744344856
2013-11-05 19:50:00,304.2112021457607
2013-11-05 20:00:00,459.1430003439909
2013-11-05 20:10:00,285.1995799634116
2013-11-05 20:20:00,291.9277586438632
2013-11-05 20:30:00,408.8335458281115
2013-11-05 20:40:00,309.5428840739949
2013-11-05 20:50:00,271.28853266310307
2013-11-05 21:00:00,250.9853598934159
2013-11-05 21:10:00,225.74935965722685
2013-11-05 21:20:00,290.3460703260204
2013-11-05 21:30:00,373.271591082737
2013-11-05 21:40:00,211.2447298549509
2013-11-05 21:50:00,229.08127573646672
2013-11-05 22:00:00,239.54669085491037
2013-11-05 22:10:00,195.5120179515575
2013-11-05 22:20:00,255.4789014434296
2013-11-05 22:30:00,227.86681155253848
2013-11-05 22:40:00,182.41786431547047
2013-11-05 22:50:00,177.840742437608
2013-11-05 23:00:00,228.7936916670837
2013-11-05 23:10:00,196.49232040763297
2013-11-05 23:20:00,214.82796564238225
2013-11-05 23:30:00,180.30174864743623
2013-11-05 23:40:00,161.39240654738938
2013-11-05 23:50:00,158.61978924474926
2013-11-06 00:00:00,158.31257826070154
2013-11-06 00:10:00,130.1750128043232
2013-11-06 00:20:00,134.83601727525752
2013-11-06 00:30:00,155.40925897884554
2013-11-06 00:40:00,126.73636087484196
2013-11-06 00:50:00,160.82421721670806
2013-11-06 01:00:00,140.70434724732593
2013-11-06 01:10:00,148.72503790859218
2013-11-06 01:20:00,146.21180080940678
2013-11-06 01:30:00,129.94415949320924
2013-11-06 01:40:00,119.36738720986108
2013-11-06 01:50:00,122.3468280673208
2013-11-06 02:00:00,127.44029190941812
2013-11-06 02:10:00,117.10342890855512
2013-11-06 02:20:00,129.27497981997652
2013-11-06 02:30:00,158.20154035642724
2013-11-06 02:40:00,144.39131781419206
2013-11-06 02:50:00,116.56097698560428
2013-11-06 03:00:00,113.95463400097522
2013-11-06 03:10:00,122.11360399273111
2013-11-06 03:20:00,124.93338010475328
2013-11-06 03:30:00,114.51771737803963
2013-11-06 03:40:00,105.49669427338532
2013-11-06 03:50:00,110.9888321515746
2013-11-06 04:00:00,111.5995576493637
2013-11-06 04:10:00,104.79229598615574
2013-11-06 04:20:00,111.93093134606777
2013-11-06 04:30:00,119.29149345160036
2013-11-06 04:40:00,109.26011792264028
2013-11-06 04:50:00,104.61848508920032
2013-11-06 05:00:00,110.08820733723113
2013-11-06 05:10:00,109.02994059171266
2013-11-06 05:20:00,115.31122017778624
2013-11-06 05:30:00,119.06064158798787
2013-11-06 05:40:00,126.73540863958968
2013-11-06 05:50:00,129.11236099202492
2013-11-06 06:00:00,132.99009738614902
2013-11-06 06:10:00,147.08574639842516
2013-11-06 06:20:00,176.01989087270726
2013-11-06 06:30:00,198.83329972990103
2013-11-06 06:40:00,218.68083619520715
2013-11-06 06:50:00,254.08092011241573
2013-11-06 07:00:00,289.4589256549605
2013-11-06 07:10:00,278.16380459240713
2013-11-06 07:20:00,342.7268271518564
2013-11-06 07:30:00,501.396029605948
2013-11-06 07:40:00,521.7411998229777
2013-11-06 07:50:00,431.505404051035
2013-11-06 08:00:00,473.4201119800206
2013-11-06 08:10:00,455.38425107803664
2013-11-06 08:20:00,560.1609422172573
2013-11-06 08:30:00,510.036213418771
2013-11-06 08:40:00,530.8028389089582
2013-11-06 08:50:00,544.8305421641617
2013-11-06 09:00:00,541.8470421751613
2013-11-06 09:10:00,599.5571837391465
2013-11-06 09:20:00,861.9958935117086
2013-11-06 09:30:00,755.2921758201289
2013-11-06 09:40:00,710.8951066529667
2013-11-06 09:50:00,687.2079253422448
2013-11-06 10:00:00,736.1249855974969
2013-11-06 10:10:00,655.2809992233605
2013-11-06 10:20:00,637.347059027302
2013-11-06 10:30:00,650.9206490218673
2013-11-06 10:40:00,605.6445563836476
2013-11-06 10:50:00,682.1517447321221
2013-11-06 11:00:00,839.0617012375028
2013-11-06 11:10:00,874.8355139965458
2013-11-06 11:20:00,787.3922751791957
2013-11-06 11:30:00,737.2948313211546
2013-11-06 11:40:00,727.1268853944302
2013-11-06 11:50:00,635.6613587946634
2013-11-06 12:00:00,814.0285985320096
2013-11-06 12:10:00,742.1058223515365
2013-11-06 12:20:00,751.3118824166114
2013-11-06 12:30:00,801.8170840587862
2013-11-06 12:40:00,727.5445276675126
2013-11-06 12:50:00,851.7891960516672
2013-11-06 13:00:00,821.8105966583837
2013-11-06 13:10:00,761.6607437158898
2013-11-06 13:20:00,784.7600735445554
2013-11-06 13:30:00,747.8917589067757
2013-11-06 13:40:00,764.6074543085749
2013-11-06 13:50:00,681.8237677206951
2013-11-06 14:00:00,669.6317377348613
2013-11-06 14:10:00,705.0673977402166
2013-11-06 14:20:00,743.1672833215611
2013-11-06 14:30:00,716.721448345383
2013-11-06 14:40:00,712.0142034361388
2013-11-06 14:50:00,705.8567503800866
2013-11-06 15:00:00,811.605444151343
2013-11-06 15:10:00,801.238358145523
2013-11-06 15:20:00,797.139298439929
2013-11-06 15:30:00,576.0520818708669
2013-11-06 15:40:00,684.3942501273922
2013-11-06 15:50:00,671.5326999551523
2013-11-06 16:00:00,589.2029614674194
2013-11-06 16:10:00,600.7313672996708
2013-11-06 16:20:00,649.1937973370976
2013-11-06 16:30:00,555.1364632282111
2013-11-06 16:40:00,657.5600680803113
2013-11-06 16:50:00,723.0496597425017
2013-11-06 17:00:00,561.0333745785988
2013-11-06 17:10:00,601.3925585990855
2013-11-06 17:20:00,570.7384161873154
2013-11-06 17:30:00,553.9868694358161
2013-11-06 17:40:00,513.2559555959373
2013-11-06 17:50:00,463.8997922090565
2013-11-06 18:00:00,536.677563188404
2013-11-06 18:10:00,427.1239990046434
2013-11-06 18:20:00,416.530738608651
2013-11-06 18:30:00,420.941057014941
2013-11-06 18:40:00,465.1834994127631
2013-11-06 18:50:00,382.276962427247
2013-11-06 19:00:00,379.2778331183952
2013-11-06 19:10:00,463.5244772168886
2013-11-06 19:20:00,444.19353192869664
2013-11-06 19:30:00,381.5333707141183
2013-11-06 19:40:00,364.4409316385476
2013-11-06 19:50:00,497.0499946389973
2013-11-06 20:00:00,263.0950604707529
2013-11-06 20:10:00,284.45053139248057
2013-11-06 20:20:00,255.2736264705169
2013-11-06 20:30:00,313.3676368244435
2013-11-06 20:40:00,269.473856777212
2013-11-06 20:50:00,332.5519492752915
2013-11-06 21:00:00,235.73173740066372
2013-11-06 21:10:00,248.6833492557292
2013-11-06 21:20:00,300.6772620107947
2013-11-06 21:30:00,221.6361112703836
2013-11-06 21:40:00,335.0072350583089
2013-11-06 21:50:00,259.1764502168859
2013-11-06 22:00:00,214.9011360059588
2013-11-06 22:10:00,239.3917863665621
2013-11-06 22:20:00,196.00722867832013
2013-11-06 22:30:00,190.56321748103
2013-11-06 22:40:00,181.46487835430145
2013-11-06 22:50:00,218.52194757578525
2013-11-06 23:00:00,168.8292655130377
2013-11-06 23:10:00,235.54013464820164
2013-11-06 23:20:00,161.45206361832217
2013-11-06 23:30:00,148.89308539110763
2013-11-06 23:40:00,234.3953674105204
2013-11-06 23:50:00,194.99693713632416
2013-11-07 00:00:00,249.2187404776046
2013-11-07 00:10:00,165.86022530998713
2013-11-07 00:20:00,138.10968680270972
2013-11-07 00:30:00,160.4789979131772
2013-11-07 00:40:00,179.79558589177398
2013-11-07 00:50:00,155.3475928168969
2013-11-07 01:00:00,162.04064742373595
2013-11-07 01:10:00,162.52280181591317
2013-11-07 01:20:00,146.02391768127768
2013-11-07 01:30:00,153.34007099655713
2013-11-07 01:40:00,157.37240191223543
2013-11-07 01:50:00,139.62069540555018
2013-11-07 02:00:00,134.3294302977476
2013-11-07 02:10:00,158.47469634994616
2013-11-07 02:20:00,145.80546048270747
2013-11-07 02:30:00,145.43360132275504
2013-11-07 02:40:00,126.08023141759271
2013-11-07 02:50:00,107.40932465749896
2013-11-07 03:00:00,118.22102843930443
2013-11-07 03:10:00,121.7439032296509
2013-11-07 03:20:00,114.61220363935205
2013-11-07 03:30:00,130.50940218422522
2013-11-07 03:40:00,183.6360534774451
2013-11-07 03:50:00,158.46034961990495
2013-11-07 04:00:00,171.3851505247411
2013-11-07 04:10:00,119.23567623478024
2013-11-07 04:20:00,104.7200090544486
2013-11-07 04:30:00,117.2696576912965
2013-11-07 04:40:00,119.57175010518864
2013-11-07 04:50:00,104.38307428837572
2013-11-07 05:00:00,114.37526465167046
2013-11-07 05:10:00,129.77434384343712
2013-11-07 05:20:00,114.94236637701356
2013-11-07 05:30:00,126.5556655100638
2013-11-07 05:40:00,147.4844367661042
2013-11-07 05:50:00,130.20168055135198
2013-11-07 06:00:00,150.29218796077728
2013-11-07 06:10:00,185.8285110714151
2013-11-07 06:20:00,182.33496223510863
2013-11-07 06:30:00,223.74246128458364
2013-11-07 06:40:00,252.1381841971508
2013-11-07 06:50:00,248.5122717557276
2013-11-07 07:00:00,244.0176426533004
2013-11-07 07:10:00,303.2517515278283
2013-11-07 07:20:00,384.5018884449865
2013-11-07 07:30:00,377.1683048910333
2013-11-07 07:40:00,580.7839693257814
2013-11-07 07:50:00,550.913545462484
2013-11-07 08:00:00,474.2993474317492
2013-11-07 08:10:00,569.9081672646713
2013-11-07 08:20:00,526.2974017297843
2013-11-07 08:30:00,534.828494158931
2013-11-07 08:40:00,521.2270512029221
2013-11-07 08:50:00,563.9836205136461
2013-11-07 09:00:00,505.28384539740495
2013-11-07 09:10:00,656.1107397728973
2013-11-07 09:20:00,702.041488776347
2013-11-07 09:30:00,662.3625355653849
2013-11-07 09:40:00,627.1713468041557
2013-11-07 09:50:00,549.018739380459
2013-11-07 10:00:00,566.4394010996032
2013-11-07 10:10:00,555.9148125060034
2013-11-07 10:20:00,584.9789439486731
2013-11-07 10:30:00,584.8429068992414
2013-11-07 10:40:00,608.1230340798501
2013-11-07 10:50:00,660.199627998291
2013-11-07 11:00:00,786.136088724124
2013-11-07 11:10:00,710.4592205362829
2013-11-07 11:20:00,715.297961800177
2013-11-07 11:30:00,694.3024519674731
2013-11-07 11:40:00,682.2024303258397
2013-11-07 11:50:00,848.3010088417668
2013-11-07 12:00:00,754.3571002446037
2013-11-07 12:10:00,803.6443670128093
2013-11-07 12:20:00,768.4339383605742
2013-11-07 12:30:00,679.5560968187477
2013-11-07 12:40:00,708.7199638678402
2013-11-07 12:50:00,721.7002995688915
2013-11-07 13:00:00,779.4913827121702
2013-11-07 13:10:00,778.5280814302414
2013-11-07 13:20:00,835.333161760986
2013-11-07 13:30:00,726.6204695771107
2013-11-07 13:40:00,775.6184472313337
2013-11-07 13:50:00,681.9107576348476
2013-11-07 14:00:00,717.1067688112778
2013-11-07 14:10:00,767.7780733707405
2013-11-07 14:20:00,648.7021655241563
2013-11-07 14:30:00,836.3715920870258
2013-11-07 14:40:00,921.7465624162392
2013-11-07 14:50:00,689.5881556675283
2013-11-07 15:00:00,733.707493329721
2013-11-07 15:10:00,767.0775275232603
2013-11-07 15:20:00,669.3633126560601
2013-11-07 15:30:00,644.9790193724468
2013-11-07 15:40:00,692.7290409538878
2013-11-07 15:50:00,600.7738547788846
2013-11-07 16:00:00,612.4914707499775
2013-11-07 16:10:00,544.0728029133702
2013-11-07 16:20:00,545.3871610767596
2013-11-07 16:30:00,671.8055670159011
2013-11-07 16:40:00,658.0974569527143
2013-11-07 16:50:00,719.0324523806062
2013-11-07 17:00:00,728.1884369988732
2013-11-07 17:10:00,648.4962722526999
2013-11-07 17:20:00,707.4585390734147
2013-11-07 17:30:00,507.7089748608285
2013-11-07 17:40:00,513.274095007248
2013-11-07 17:50:00,480.7522364921726
2013-11-07 18:00:00,438.4916059762049
2013-11-07 18:10:00,535.6079069370356
2013-11-07 18:20:00,492.6019932787536
2013-11-07 18:30:00,525.6442107278609
2013-11-07 18:40:00,427.22911395373967
2013-11-07 18:50:00,433.1020227956815
2013-11-07 19:00:00,394.5011678226177
2013-11-07 19:10:00,386.7319849487313
2013-11-07 19:20:00,303.00531135521885
2013-11-07 19:30:00,389.381378404968
2013-11-07 19:40:00,381.6616384827829
2013-11-07 19:50:00,294.7931949471491
2013-11-07 20:00:00,270.400484813298
2013-11-07 20:10:00,342.4715855804494
2013-11-07 20:20:00,275.8486807132075
2013-11-07 20:30:00,240.73670516491472
2013-11-07 20:40:00,276.36914389993785
2013-11-07 20:50:00,291.8113429994691
2013-11-07 21:00:00,230.0993701498224
2013-11-07 21:10:00,285.71028467770986
2013-11-07 21:20:00,265.6517687591065
2013-11-07 21:30:00,247.5024541375276
2013-11-07 21:40:00,238.39477580561976
2013-11-07 21:50:00,260.6243277616624
2013-11-07 22:00:00,198.5900579041152
2013-11-07 22:10:00,193.0537438635472
2013-11-07 22:20:00,209.42458001829743
2013-11-07 22:30:00,213.94568271569776
2013-11-07 22:40:00,210.59784906304125
2013-11-07 22:50:00,222.60291454155023
2013-11-07 23:00:00,208.5176917807534
2013-11-07 23:10:00,287.3728396162023
2013-11-07 23:20:00,182.2753473227796
2013-11-07 23:30:00,182.9002780501741
2013-11-07 23:40:00,171.98841455963245
2013-11-07 23:50:00,150.88010035730002
2013-11-08 00:00:00,145.02800154780917
2013-11-08 00:10:00,166.01407763699726
2013-11-08 00:20:00,164.0940930073092
2013-11-08 00:30:00,150.34242813079234
2013-11-08 00:40:00,163.2442287493215
2013-11-08 00:50:00,147.02570271719608
2013-11-08 01:00:00,148.28723290143515
2013-11-08 01:10:00,153.06483566149234
2013-11-08 01:20:00,133.24325703418975
2013-11-08 01:30:00,133.74478866733028
2013-11-08 01:40:00,141.9518188406813
2013-11-08 01:50:00,131.6874900332585
2013-11-08 02:00:00,128.60174746098778
2013-11-08 02:10:00,137.91987671838064
2013-11-08 02:20:00,132.21078184907566
2013-11-08 02:30:00,133.7254660007074
2013-11-08 02:40:00,143.41546251526785
2013-11-08 02:50:00,134.27337749415625
2013-11-08 03:00:00,126.61646465778172
2013-11-08 03:10:00,123.4980921030311
2013-11-08 03:20:00,129.33623538345864
2013-11-08 03:30:00,119.06777455516011
2013-11-08 03:40:00,122.44529145528396
2013-11-08 03:50:00,129.38884540440856
2013-11-08 04:00:00,130.03564463660916
2013-11-08 04:10:00,127.63209422179148
2013-11-08 04:20:00,129.02996583881742
2013-11-08 04:30:00,129.0329690885627
2013-11-08 04:40:00,124.02307335819704
2013-11-08 04:50:00,124.4584359731466
2013-11-08 05:00:00,126.22536475470967
2013-11-08 05:10:00,125.98496477300588
2013-11-08 05:20:00,125.8263184485527
2013-11-08 05:30:00,120.11468910661192
2013-11-08 05:40:00,138.8665114335252
2013-11-08 05:50:00,153.9074034031674
2013-11-08 06:00:00,158.63028452082287
2013-11-08 06:10:00,189.2389207140626
2013-11-08 06:20:00,223.6391297258843
2013-11-08 06:30:00,263.06234130995017
2013-11-08 06:40:00,242.4029138383954
2013-11-08 06:50:00,234.96304720938068
2013-11-08 07:00:00,282.3394365366342
2013-11-08 07:10:00,297.413303804736
2013-11-08 07:20:00,308.63441098629625
2013-11-08 07:30:00,441.1057451782997
2013-11-08 07:40:00,484.3602109592977
2013-11-08 07:50:00,478.30579115579
2013-11-08 08:00:00,503.15890226642574
2013-11-08 08:10:00,506.7649072838512
2013-11-08 08:20:00,434.3312533338247
2013-11-08 08:30:00,500.2393241723537
2013-11-08 08:40:00,455.7280410562154
2013-11-08 08:50:00,570.6203653292442
2013-11-08 09:00:00,666.4970004195594
2013-11-08 09:10:00,638.0678755806946
2013-11-08 09:20:00,637.0415668058077
2013-11-08 09:30:00,599.4288839203555
2013-11-08 09:40:00,620.3843776177036
2013-11-08 09:50:00,593.2865915206827
2013-11-08 10:00:00,622.3313542073105
2013-11-08 10:10:00,636.2485030011054
2013-11-08 10:20:00,587.3383867044039
2013-11-08 10:30:00,579.4122223468191
2013-11-08 10:40:00,613.6743105495541
2013-11-08 10:50:00,632.2607838468815
2013-11-08 11:00:00,722.9002410266927
2013-11-08 11:10:00,691.8346487060222
2013-11-08 11:20:00,718.6984424175638
2013-11-08 11:30:00,678.0110408229025
2013-11-08 11:40:00,639.6994352841112
2013-11-08 11:50:00,654.0434823264675
2013-11-08 12:00:00,932.538683560884
2013-11-08 12:10:00,681.402747727267
2013-11-08 12:20:00,769.3902536215134
2013-11-08 12:30:00,638.2883817887097
2013-11-08 12:40:00,818.6949055918811
2013-11-08 12:50:00,594.8855674231514
2013-11-08 13:00:00,619.2166709119992
2013-11-08 13:10:00,790.1064947075304
2013-11-08 13:20:00,670.3199000785219
2013-11-08 13:30:00,569.0696147169125
2013-11-08 13:40:00,542.7632091895421
2013-11-08 13:50:00,570.1038698538179
2013-11-08 14:00:00,549.863654457369
2013-11-08 14:10:00,631.6235669844854
2013-11-08 14:20:00,505.9603849927506
2013-11-08 14:30:00,532.2070697025376
2013-11-08 14:40:00,579.499485157751
2013-11-08 14:50:00,517.6005546103206
2013-11-08 15:00:00,594.2907240045704
2013-11-08 15:10:00,548.4903366912858
