time,Normalized Sum (total)
2013-11-04 13:30:00,0.19286052646175567
2013-11-04 13:40:00,0.19195979156947868
2013-11-04 13:50:00,0.19107752505298586
2013-11-04 14:00:00,0.19020608875060935
2013-11-04 14:10:00,0.18962347078429984
2013-11-04 14:20:00,0.18890171759599436
2013-11-04 14:30:00,0.18851829581178378
2013-11-04 14:40:00,0.18797157731171704
2013-11-04 14:50:00,0.18737734821057325
2013-11-04 15:00:00,0.18754416623108006
2013-11-04 15:10:00,0.18730870432352134
2013-11-04 15:20:00,0.18720799400151694
2013-11-04 15:30:00,0.18727594811824064
2013-11-04 15:40:00,0.187206815594812
2013-11-04 15:50:00,0.18682737134326116
2013-11-04 16:00:00,0.18694620285493252
2013-11-04 16:10:00,0.18728278313704377
2013-11-04 16:20:00,0.18704180358530026
2013-11-04 16:30:00,0.18710575279374164
2013-11-04 16:40:00,0.18713668532756325
2013-11-04 16:50:00,0.1874186539249572
2013-11-04 17:00:00,0.18797113210339594
2013-11-04 17:10:00,0.18792163012165725
2013-11-04 17:20:00,0.1877468416398456
2013-11-04 17:30:00,0.18765216907135632
2013-11-04 17:40:00,0.18690525943852837
2013-11-04 17:50:00,0.1858547233967768
2013-11-04 18:00:00,0.18493753962325618
2013-11-04 18:10:00,0.18347158802349878
2013-11-04 18:20:00,0.18139653506506642
2013-11-04 18:30:00,0.1793983944765187
2013-11-04 18:40:00,0.1771106674886914
2013-11-04 18:50:00,0.1750837086339889
2013-11-04 19:00:00,0.1731487056232789
2013-11-04 19:10:00,0.17103202341363416
2013-11-04 19:20:00,0.16931111962022913
2013-11-04 19:30:00,0.1675453778750289
2013-11-04 19:40:00,0.16602335304503807
2013-11-04 19:50:00,0.16498770413814504
2013-11-04 20:00:00,0.16368818567000754
2013-11-04 20:10:00,0.16215088637986272
2013-11-04 20:20:00,0.16057895975324285
2013-11-04 20:30:00,0.15947282114375616
2013-11-04 20:40:00,0.15777500416996312
2013-11-04 20:50:00,0.15650678639366122
2013-11-04 21:00:00,0.15536895213822657
2013-11-04 21:10:00,0.15380783534115816
2013-11-04 21:20:00,0.15207144586153937
2013-11-04 21:30:00,0.1512784202166505
2013-11-04 21:40:00,0.1496498450176032
2013-11-04 21:50:00,0.14768354275392606
2013-11-04 22:00:00,0.14561767475729592
2013-11-04 22:10:00,0.14388692275640463
2013-11-04 22:20:00,0.1418263772481795
2013-11-04 22:30:00,0.1395777046090558
2013-11-04 22:40:00,0.13729227014094353
2013-11-04 22:50:00,0.13469728212803325
2013-11-04 23:00:00,0.1314732000001637
2013-11-04 23:10:00,0.12818185624369266
2013-11-04 23:20:00,0.12471074509376585
2013-11-04 23:30:00,0.12110894741422872
2013-11-04 23:40:00,0.1170649979050834
2013-11-04 23:50:00,0.11340384808690145
2013-11-05 00:00:00,0.10995582582367863
2013-11-05 00:10:00,0.10651348698089809
2013-11-05 00:20:00,0.10324346591417362
2013-11-05 00:30:00,0.10037306915199445
2013-11-05 00:40:00,0.09751373290412721
2013-11-05 00:50:00,0.09489820018544064
2013-11-05 01:00:00,0.09249666524059236
2013-11-05 01:10:00,0.0898906165370018
2013-11-05 01:20:00,0.08746600799381972
2013-11-05 01:30:00,0.08537432194191083
2013-11-05 01:40:00,0.08308460109798378
2013-11-05 01:50:00,0.08118445505951237
2013-11-05 02:00:00,0.0794930861764368
2013-11-05 02:10:00,0.07767630179574396
2013-11-05 02:20:00,0.07601666914118066
2013-11-05 02:30:00,0.07476589815639109
2013-11-05 02:40:00,0.07342366295537883
2013-11-05 02:50:00,0.07223693231640452
2013-11-05 03:00:00,0.07119072961560213
2013-11-05 03:10:00,0.0701246296025623
2013-11-05 03:20:00,0.06927273175541922
2013-11-05 03:30:00,0.06861546844767617
2013-11-05 03:40:00,0.06796644876250275
2013-11-05 03:50:00,0.06750892564659615
2013-11-05 04:00:00,0.06712973440098688
2013-11-05 04:10:00,0.06686208616579886
2013-11-05 04:20:00,0.06666210673634458
2013-11-05 04:30:00,0.06658540269184061
2013-11-05 04:40:00,0.06670505802058524
2013-11-05 04:50:00,0.0669965434906451
2013-11-05 05:00:00,0.06761794780202511
2013-11-05 05:10:00,0.06856173542676106
2013-11-05 05:20:00,0.06993908366873264
2013-11-05 05:30:00,0.0717620359440015
2013-11-05 05:40:00,0.0740425213211944
2013-11-05 05:50:00,0.07725166884791147
2013-11-05 06:00:00,0.08126468120260559
2013-11-05 06:10:00,0.08609846716877842
2013-11-05 06:20:00,0.09179092163078716
2013-11-05 06:30:00,0.09857018031468688
2013-11-05 06:40:00,0.10515275335472299
2013-11-05 06:50:00,0.11223489549366239
2013-11-05 07:00:00,0.11945168314618208
2013-11-05 07:10:00,0.12626463202840862
2013-11-05 07:20:00,0.13305420974626564
2013-11-05 07:30:00,0.13923704780605184
2013-11-05 07:40:00,0.1448981563750095
2013-11-05 07:50:00,0.15021925254694632
2013-11-05 08:00:00,0.15456526678843727
2013-11-05 08:10:00,0.15832150621943014
2013-11-05 08:20:00,0.161289380278101
2013-11-05 08:30:00,0.16402191226958618
2013-11-05 08:40:00,0.16630578532369925
2013-11-05 08:50:00,0.1683713926038857
2013-11-05 09:00:00,0.17043365719329348
2013-11-05 09:10:00,0.17229885310445384
2013-11-05 09:20:00,0.1741796953615266
2013-11-05 09:30:00,0.17599687373850842
2013-11-05 09:40:00,0.17755577501915448
2013-11-05 09:50:00,0.17856608558910636
2013-11-05 10:00:00,0.17979961959141905
2013-11-05 10:10:00,0.18069602227516662
2013-11-05 10:20:00,0.1815176485255319
2013-11-05 10:30:00,0.18240074278642562
2013-11-05 10:40:00,0.18296055749574736
2013-11-05 10:50:00,0.18326671562970523
2013-11-05 11:00:00,0.1840872099523482
2013-11-05 11:10:00,0.18515964458254588
2013-11-05 11:20:00,0.18577116624802315
2013-11-05 11:30:00,0.18681382779372127
2013-11-05 11:40:00,0.18791312398897
2013-11-05 11:50:00,0.18870061989114922
2013-11-05 12:00:00,0.1899201881995759
2013-11-05 12:10:00,0.1909856880372182
2013-11-05 12:20:00,0.1924113286121882
2013-11-05 12:30:00,0.19370051299843
2013-11-05 12:40:00,0.19483792796762792
2013-11-05 12:50:00,0.19558463730977507
2013-11-05 13:00:00,0.1961551730083759
2013-11-05 13:10:00,0.1963982566549424
2013-11-05 13:20:00,0.19652909418454118
2013-11-05 13:30:00,0.19637409180219725
2013-11-05 13:40:00,0.1953058169352322
2013-11-05 13:50:00,0.19435016426517987
2013-11-05 14:00:00,0.19364329229075014
2013-11-05 14:10:00,0.19266461798426385
2013-11-05 14:20:00,0.19181015905132923
2013-11-05 14:30:00,0.19119322424567736
2013-11-05 14:40:00,0.19091043717827622
2013-11-05 14:50:00,0.19022073355495556
2013-11-05 15:00:00,0.1898570166926495
2013-11-05 15:10:00,0.1898144354809526
2013-11-05 15:20:00,0.18967866606244346
2013-11-05 15:30:00,0.18929208418186017
2013-11-05 15:40:00,0.1891487270586341
2013-11-05 15:50:00,0.18878823792241495
2013-11-05 16:00:00,0.1885062632128449
2013-11-05 16:10:00,0.18875227087152482
2013-11-05 16:20:00,0.18891894821888514
2013-11-05 16:30:00,0.18902498701578965
2013-11-05 16:40:00,0.1893239747258787
2013-11-05 16:50:00,0.18968800493155935
2013-11-05 17:00:00,0.19002613176132446
2013-11-05 17:10:00,0.1897975453738211
2013-11-05 17:20:00,0.18984194153391332
2013-11-05 17:30:00,0.18947724984418085
2013-11-05 17:40:00,0.18906609031483396
2013-11-05 17:50:00,0.18820213512930095
2013-11-05 18:00:00,0.18699566343877247
2013-11-05 18:10:00,0.18521436692019877
2013-11-05 18:20:00,0.18351073573401164
2013-11-05 18:30:00,0.1815557762360314
2013-11-05 18:40:00,0.17911383173022138
2013-11-05 18:50:00,0.17668195881643342
2013-11-05 19:00:00,0.17425118593713754
2013-11-05 19:10:00,0.17209423202453888
2013-11-05 19:20:00,0.17031477580459664
2013-11-05 19:30:00,0.16874394343478896
2013-11-05 19:40:00,0.1675304338132257
2013-11-05 19:50:00,0.16619244411665277
2013-11-05 20:00:00,0.16527544658403925
2013-11-05 20:10:00,0.1640519553283006
2013-11-05 20:20:00,0.16303452980574779
2013-11-05 20:30:00,0.1621140030260228
2013-11-05 20:40:00,0.16108874450433633
2013-11-05 20:50:00,0.1597785915830302
2013-11-05 21:00:00,0.15884048792163458
2013-11-05 21:10:00,0.15805684334667305
2013-11-05 21:20:00,0.1572832737162013
2013-11-05 21:30:00,0.15612235762884819
2013-11-05 21:40:00,0.15476543766167145
2013-11-05 21:50:00,0.1524918025645176
2013-11-05 22:00:00,0.15027430767732256
2013-11-05 22:10:00,0.14821745806449235
2013-11-05 22:20:00,0.14581839764448665
2013-11-05 22:30:00,0.1426961212750006
2013-11-05 22:40:00,0.13963902008794088
2013-11-05 22:50:00,0.13634978523059404
2013-11-05 23:00:00,0.13300601653037428
2013-11-05 23:10:00,0.1295359184138489
2013-11-05 23:20:00,0.12607957325139849
2013-11-05 23:30:00,0.12271561418679858
2013-11-05 23:40:00,0.11940683537860701
2013-11-05 23:50:00,0.11574094517617144
2013-11-06 00:00:00,0.11225907019906216
2013-11-06 00:10:00,0.10903663917975195
2013-11-06 00:20:00,0.10572473043929141
2013-11-06 00:30:00,0.10265716264817434
2013-11-06 00:40:00,0.09986408186705752
2013-11-06 00:50:00,0.09699313127701109
2013-11-06 01:00:00,0.09441900446738369
2013-11-06 01:10:00,0.09179838347499905
2013-11-06 01:20:00,0.08931934709269218
2013-11-06 01:30:00,0.08717425094669103
2013-11-06 01:40:00,0.08499163012127749
2013-11-06 01:50:00,0.08298252676655928
2013-11-06 02:00:00,0.08112690252200344
2013-11-06 02:10:00,0.07947500800630244
2013-11-06 02:20:00,0.07801289931256694
2013-11-06 02:30:00,0.07655636897157131
2013-11-06 02:40:00,0.07569877348063757
2013-11-06 02:50:00,0.07432367345438877
2013-11-06 03:00:00,0.07311075575787955
2013-11-06 03:10:00,0.0719952715403696
2013-11-06 03:20:00,0.07102733200460784
2013-11-06 03:30:00,0.07028237637335139
2013-11-06 03:40:00,0.06956884856119062
2013-11-06 03:50:00,0.06885237084774572
2013-11-06 04:00:00,0.0683421290813246
2013-11-06 04:10:00,0.06801294239540721
2013-11-06 04:20:00,0.06766522525287214
2013-11-06 04:30:00,0.0676373033350515
2013-11-06 04:40:00,0.0677525668662359
2013-11-06 04:50:00,0.06809064708094988
2013-11-06 05:00:00,0.06904348615786847
2013-11-06 05:10:00,0.06991437428266985
2013-11-06 05:20:00,0.07101912460097551
2013-11-06 05:30:00,0.07309628733282586
2013-11-06 05:40:00,0.07545186368474266
2013-11-06 05:50:00,0.07860860470554326
2013-11-06 06:00:00,0.08279277181587155
2013-11-06 06:10:00,0.08753987714582205
2013-11-06 06:20:00,0.09284427956052062
2013-11-06 06:30:00,0.09913907812291048
2013-11-06 06:40:00,0.1058568523343052
2013-11-06 06:50:00,0.11274186326511602
2013-11-06 07:00:00,0.1199166386620617
2013-11-06 07:10:00,0.12689806308381787
2013-11-06 07:20:00,0.13317112044072307
2013-11-06 07:30:00,0.1391729334243947
2013-11-06 07:40:00,0.14480400566823728
2013-11-06 07:50:00,0.1493305778903192
2013-11-06 08:00:00,0.15375640673686028
2013-11-06 08:10:00,0.15778917298784098
2013-11-06 08:20:00,0.16069496755689705
2013-11-06 08:30:00,0.163199445484601
2013-11-06 08:40:00,0.16520570036307022
2013-11-06 08:50:00,0.16720370018481595
2013-11-06 09:00:00,0.1690236632091885
2013-11-06 09:10:00,0.17091787530014205
2013-11-06 09:20:00,0.17245275516753367
2013-11-06 09:30:00,0.173945437380035
2013-11-06 09:40:00,0.17544636076506334
2013-11-06 09:50:00,0.17670498725551206
2013-11-06 10:00:00,0.1782147751268693
2013-11-06 10:10:00,0.1791564012085803
2013-11-06 10:20:00,0.1796102433342406
2013-11-06 10:30:00,0.1804427581190757
2013-11-06 10:40:00,0.18094223014292274
2013-11-06 10:50:00,0.18125368208792916
2013-11-06 11:00:00,0.18209556196677232
2013-11-06 11:10:00,0.18278679197474193
2013-11-06 11:20:00,0.18323517886199783
2013-11-06 11:30:00,0.18432392125193212
2013-11-06 11:40:00,0.18536461374804247
2013-11-06 11:50:00,0.1862159992504971
2013-11-06 12:00:00,0.1878494037248433
2013-11-06 12:10:00,0.18877629932292328
2013-11-06 12:20:00,0.18978879651269193
2013-11-06 12:30:00,0.19105454470132954
2013-11-06 12:40:00,0.19227274758770585
2013-11-06 12:50:00,0.19339839692168945
2013-11-06 13:00:00,0.19451210375907627
2013-11-06 13:10:00,0.19472447096069853
2013-11-06 13:20:00,0.19461544811652381
2013-11-06 13:30:00,0.19428078849884575
2013-11-06 13:40:00,0.1935743694395402
2013-11-06 13:50:00,0.19245885777552252
2013-11-06 14:00:00,0.19164919224881954
2013-11-06 14:10:00,0.19074420148272414
2013-11-06 14:20:00,0.19005045641267726
2013-11-06 14:30:00,0.1896509134906471
2013-11-06 14:40:00,0.18917254738486047
2013-11-06 14:50:00,0.18862066103602465
2013-11-06 15:00:00,0.18870553230767387
2013-11-06 15:10:00,0.18890437826339818
2013-11-06 15:20:00,0.18868057479631994
2013-11-06 15:30:00,0.18829810533022237
2013-11-06 15:40:00,0.1880377632708762
2013-11-06 15:50:00,0.1879654222690564
2013-11-06 16:00:00,0.18813483618469984
2013-11-06 16:10:00,0.18835668846586964
2013-11-06 16:20:00,0.188486808071337
2013-11-06 16:30:00,0.1886653600952264
2013-11-06 16:40:00,0.18871075502168336
2013-11-06 16:50:00,0.18897110548201654
2013-11-06 17:00:00,0.1892993894502202
2013-11-06 17:10:00,0.18916669079651074
2013-11-06 17:20:00,0.18898694693892207
2013-11-06 17:30:00,0.18908392413721717
2013-11-06 17:40:00,0.1888090621078067
2013-11-06 17:50:00,0.1883263128694245
2013-11-06 18:00:00,0.18735582240445658
2013-11-06 18:10:00,0.18538430406575007
2013-11-06 18:20:00,0.18357608570355344
2013-11-06 18:30:00,0.181711860911063
2013-11-06 18:40:00,0.17943455186509863
2013-11-06 18:50:00,0.17708031375994712
2013-11-06 19:00:00,0.17487748884192522
2013-11-06 19:10:00,0.17265275016060005
2013-11-06 19:20:00,0.17075148232539225
2013-11-06 19:30:00,0.16873147374782566
2013-11-06 19:40:00,0.16695678899540095
2013-11-06 19:50:00,0.16562848154377544
2013-11-06 20:00:00,0.16485472292454312
2013-11-06 20:10:00,0.1637483762855105
2013-11-06 20:20:00,0.16264007019516163
2013-11-06 20:30:00,0.16205418086033607
2013-11-06 20:40:00,0.16112618625858738
2013-11-06 20:50:00,0.15967731396497667
2013-11-06 21:00:00,0.1585075091132579
2013-11-06 21:10:00,0.15734120674177152
2013-11-06 21:20:00,0.15582431596755145
2013-11-06 21:30:00,0.15494489033404435
2013-11-06 21:40:00,0.1533853301364004
2013-11-06 21:50:00,0.15155230485920093
2013-11-06 22:00:00,0.14987373248148783
2013-11-06 22:10:00,0.14779647180917335
2013-11-06 22:20:00,0.14527160449025242
2013-11-06 22:30:00,0.14311492674080162
2013-11-06 22:40:00,0.13990790036228606
2013-11-06 22:50:00,0.1367413620221421
2013-11-06 23:00:00,0.13322985808595272
2013-11-06 23:10:00,0.12931297104218561
2013-11-06 23:20:00,0.12566733489360582
2013-11-06 23:30:00,0.12189127250354762
2013-11-06 23:40:00,0.11821098871493847
2013-11-06 23:50:00,0.11454410312935283
2013-11-07 00:00:00,0.11108996967338654
2013-11-07 00:10:00,0.10785729810159247
2013-11-07 00:20:00,0.10485004963295397
2013-11-07 00:30:00,0.10194942760586255
2013-11-07 00:40:00,0.09901884572509545
2013-11-07 00:50:00,0.09624619877818397
2013-11-07 01:00:00,0.09373006639708796
2013-11-07 01:10:00,0.09128399064897998
2013-11-07 01:20:00,0.08893806166546736
2013-11-07 01:30:00,0.0868091458851893
2013-11-07 01:40:00,0.08473099893634582
2013-11-07 01:50:00,0.08280815077176065
2013-11-07 02:00:00,0.0810445857696305
2013-11-07 02:10:00,0.07928865244788859
2013-11-07 02:20:00,0.07771708621220015
2013-11-07 02:30:00,0.07639448417558128
2013-11-07 02:40:00,0.0748407817209605
2013-11-07 02:50:00,0.07358558897389934
2013-11-07 03:00:00,0.07258956974630085
2013-11-07 03:10:00,0.07147275866678132
2013-11-07 03:20:00,0.07052651436391118
2013-11-07 03:30:00,0.06965006497608914
2013-11-07 03:40:00,0.0687452283392433
2013-11-07 03:50:00,0.06804607350071346
2013-11-07 04:00:00,0.06756250207998078
2013-11-07 04:10:00,0.06706940994064003
2013-11-07 04:20:00,0.06691215095019112
2013-11-07 04:30:00,0.06691359808041852
2013-11-07 04:40:00,0.06702149628247628
2013-11-07 04:50:00,0.06741297926003142
2013-11-07 05:00:00,0.06801665180907497
2013-11-07 05:10:00,0.06874807373775595
2013-11-07 05:20:00,0.07001553122349428
2013-11-07 05:30:00,0.07178912773807339
2013-11-07 05:40:00,0.07395991365880132
2013-11-07 05:50:00,0.076787365287617
2013-11-07 06:00:00,0.08063339227646407
2013-11-07 06:10:00,0.08518552917248466
2013-11-07 06:20:00,0.0905616155358109
2013-11-07 06:30:00,0.0968211586939925
2013-11-07 06:40:00,0.10340158206448308
2013-11-07 06:50:00,0.11027838556470736
2013-11-07 07:00:00,0.11727484280574961
2013-11-07 07:10:00,0.1244044191499673
2013-11-07 07:20:00,0.1308675157810998
2013-11-07 07:30:00,0.1370590185353297
2013-11-07 07:40:00,0.1427592154593152
2013-11-07 07:50:00,0.1476473080530289
2013-11-07 08:00:00,0.15223496185095423
2013-11-07 08:10:00,0.15605821666872793
2013-11-07 08:20:00,0.15916285950701956
2013-11-07 08:30:00,0.16187919525313996
2013-11-07 08:40:00,0.1643168195055978
2013-11-07 08:50:00,0.16653355251240792
2013-11-07 09:00:00,0.16871183824998998
2013-11-07 09:10:00,0.17063808799213553
2013-11-07 09:20:00,0.17246239984656253
2013-11-07 09:30:00,0.17383009150220474
2013-11-07 09:40:00,0.17525889910764053
2013-11-07 09:50:00,0.17635397135217395
2013-11-07 10:00:00,0.1776548858223795
2013-11-07 10:10:00,0.1789579115274603
2013-11-07 10:20:00,0.1795315264828188
2013-11-07 10:30:00,0.1802376294183618
2013-11-07 10:40:00,0.18071421818103597
2013-11-07 10:50:00,0.18118292092831248
2013-11-07 11:00:00,0.181951000581539
2013-11-07 11:10:00,0.18278490230214273
2013-11-07 11:20:00,0.18361703649590205
2013-11-07 11:30:00,0.1847063211283667
2013-11-07 11:40:00,0.1857035927034299
2013-11-07 11:50:00,0.18657474640925112
2013-11-07 12:00:00,0.18791173275702347
2013-11-07 12:10:00,0.18903567206551086
2013-11-07 12:20:00,0.1903142552475406
2013-11-07 12:30:00,0.19147200872103518
2013-11-07 12:40:00,0.1925342839839094
2013-11-07 12:50:00,0.1936863590749298
2013-11-07 13:00:00,0.19483429378857894
2013-11-07 13:10:00,0.1954315587771796
2013-11-07 13:20:00,0.1955093141707069
2013-11-07 13:30:00,0.19513223296309118
2013-11-07 13:40:00,0.1948883810492736
2013-11-07 13:50:00,0.19432826714871226
2013-11-07 14:00:00,0.19348611736669002
2013-11-07 14:10:00,0.19248763590178972
2013-11-07 14:20:00,0.19191651084575242
2013-11-07 14:30:00,0.19091981631367477
2013-11-07 14:40:00,0.190241009879614
2013-11-07 14:50:00,0.18979893772234327
2013-11-07 15:00:00,0.18992336601764376
2013-11-07 15:10:00,0.189783322090182
2013-11-07 15:20:00,0.18945701483084462
2013-11-07 15:30:00,0.18895803881223341
2013-11-07 15:40:00,0.18822107352935744
2013-11-07 15:50:00,0.18788516000156383
2013-11-07 16:00:00,0.18765540369809183
2013-11-07 16:10:00,0.1874641269870256
2013-11-07 16:20:00,0.18739402180362152
2013-11-07 16:30:00,0.1876321652983239
2013-11-07 16:40:00,0.18740283101903482
2013-11-07 16:50:00,0.18751025276265762
2013-11-07 17:00:00,0.18806084177116025
2013-11-07 17:10:00,0.18795599556797035
2013-11-07 17:20:00,0.1877841560609669
2013-11-07 17:30:00,0.18758525930506742
2013-11-07 17:40:00,0.1871619308380955
2013-11-07 17:50:00,0.1861445526251576
2013-11-07 18:00:00,0.1852552832076516
2013-11-07 18:10:00,0.18425383690422062
2013-11-07 18:20:00,0.1825867873336548
2013-11-07 18:30:00,0.18074802608396967
2013-11-07 18:40:00,0.17893809699418992
2013-11-07 18:50:00,0.17716519091001337
2013-11-07 19:00:00,0.17514594750843845
2013-11-07 19:10:00,0.1728050381099359
2013-11-07 19:20:00,0.1709138940018741
2013-11-07 19:30:00,0.16925946510435522
2013-11-07 19:40:00,0.1675837464805929
2013-11-07 19:50:00,0.16611955055929342
2013-11-07 20:00:00,0.1646763800942678
2013-11-07 20:10:00,0.16356052928230588
2013-11-07 20:20:00,0.16200233043940676
2013-11-07 20:30:00,0.16060943844078884
2013-11-07 20:40:00,0.15884666666359942
2013-11-07 20:50:00,0.15768213168655704
2013-11-07 21:00:00,0.15633457422144734
2013-11-07 21:10:00,0.1548195674115085
2013-11-07 21:20:00,0.1532363745914772
2013-11-07 21:30:00,0.1517499716281679
2013-11-07 21:40:00,0.14991333670127388
2013-11-07 21:50:00,0.14834868738877793
2013-11-07 22:00:00,0.146295030672973
2013-11-07 22:10:00,0.1442760327682228
2013-11-07 22:20:00,0.14226808077578434
2013-11-07 22:30:00,0.14003568220243898
2013-11-07 22:40:00,0.13759011513065356
2013-11-07 22:50:00,0.1349388508693532
2013-11-07 23:00:00,0.1321242698745398
2013-11-07 23:10:00,0.12902594388955266
2013-11-07 23:20:00,0.12584320418548936
2013-11-07 23:30:00,0.12256583198818928
2013-11-07 23:40:00,0.11922661513841885
2013-11-07 23:50:00,0.11566535352209728
2013-11-08 00:00:00,0.11207472982266578
2013-11-08 00:10:00,0.10883500934235275
2013-11-08 00:20:00,0.10577593830943612
2013-11-08 00:30:00,0.10276681244180752
2013-11-08 00:40:00,0.10011086745399442
2013-11-08 00:50:00,0.09790100894903392
2013-11-08 01:00:00,0.09515773187470258
2013-11-08 01:10:00,0.09232151293434501
2013-11-08 01:20:00,0.08945013270695984
2013-11-08 01:30:00,0.08724709330247948
2013-11-08 01:40:00,0.08504058571130273
2013-11-08 01:50:00,0.08327370338334021
2013-11-08 02:00:00,0.08185377999147965
2013-11-08 02:10:00,0.08036966199904153
2013-11-08 02:20:00,0.07892407964682656
2013-11-08 02:30:00,0.07758474554822416
2013-11-08 02:40:00,0.07601597676790152
2013-11-08 02:50:00,0.07470458500732526
2013-11-08 03:00:00,0.07317603922287826
2013-11-08 03:10:00,0.07171492232816737
2013-11-08 03:20:00,0.0705654657771434
2013-11-08 03:30:00,0.06940976854266274
2013-11-08 03:40:00,0.06850989425157249
2013-11-08 03:50:00,0.06770322882401056
2013-11-08 04:00:00,0.06712148563216808
2013-11-08 04:10:00,0.06667257640476057
2013-11-08 04:20:00,0.06625811671702245
2013-11-08 04:30:00,0.06647610096334312
2013-11-08 04:40:00,0.06652374383584035
2013-11-08 04:50:00,0.06702828020536535
2013-11-08 05:00:00,0.0677874738519122
2013-11-08 05:10:00,0.06875409917297912
2013-11-08 05:20:00,0.06998744618036852
2013-11-08 05:30:00,0.07125953134992032
2013-11-08 05:40:00,0.07330507260885503
2013-11-08 05:50:00,0.07596055114174351
2013-11-08 06:00:00,0.07962992733801082
2013-11-08 06:10:00,0.08421035320448984
2013-11-08 06:20:00,0.08960786963743331
2013-11-08 06:30:00,0.09551146754183848
2013-11-08 06:40:00,0.10227204621841679
2013-11-08 06:50:00,0.10939385565080123
2013-11-08 07:00:00,0.11663693209512369
2013-11-08 07:10:00,0.12337915871476043
2013-11-08 07:20:00,0.1301509626356613
2013-11-08 07:30:00,0.13665873661108144
2013-11-08 07:40:00,0.1425397226406187
2013-11-08 07:50:00,0.14755958227098115
2013-11-08 08:00:00,0.15215133809485348
2013-11-08 08:10:00,0.15591373457700627
2013-11-08 08:20:00,0.15937617886677777
2013-11-08 08:30:00,0.16235251811696863
2013-11-08 08:40:00,0.16397120321795772
2013-11-08 08:50:00,0.1658545212792945
2013-11-08 09:00:00,0.16810251908297041
2013-11-08 09:10:00,0.17046883741152047
2013-11-08 09:20:00,0.17240114454149133
2013-11-08 09:30:00,0.17426320303791848
2013-11-08 09:40:00,0.17598739484944836
